metdiv,inc_1,inc_2,inc_3,inc_4,Year
11900,13500,35100,72900,243000.00000000003,2013
11940,18900,40500,72900,243000.00000000003,2013
11980,24300,45900,72900,243000.00000000003,2013
12020,18900,45900,94500,243000.00000000003,2013
12060,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
12100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
12120,13500,35100,59400.00000000001,243000.00000000003,2013
12140,29700.000000000004,51300,72900,243000.00000000003,2013
12180,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
12220,18900,45900,94500,243000.00000000003,2013
12260,24300,51300,94500,243000.00000000003,2013
12300,24300,51300,94500,243000.00000000003,2013
12380,24300,51300,94500,243000.00000000003,2013
12420,35100,72900,121500.00000000001,243000.00000000003,2013
12460,13500,35100,59400.00000000001,243000.00000000003,2013
12540,24300,51300,94500,243000.00000000003,2013
12580,40500,72900,121500.00000000001,243000.00000000003,2013
12620,24300,45900,94500,243000.00000000003,2013
12660,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
12680,29700.000000000004,51300,94500,243000.00000000003,2013
12700,35100,72900,121500.00000000001,243000.00000000003,2013
12740,35100,59400.00000000001,94500,243000.00000000003,2013
12780,29700.000000000004,51300,94500,243000.00000000003,2013
